ID,name,latitude,longitude,rdc,Column1
64384,CRTZ FCAN T,40.28558,-116.678703,0, 
64688,SAGEHEN,40.28928,-118.143387,0, 
64673,AMRCN CYN,40.300621,-118.141251,0, 
65745,HALE,40.312546,-111.656769,0,Sierra Pacific Power Co
65746,HALE,40.312546,-111.656769,0,Sierra Pacific Power Co
66556,TIMP,40.31628,-111.733742,0,Sierra Pacific Power Co
67411,TIMP,40.31628,-111.733742,0,Sierra Pacific Power Co
67413,TIMP,40.31628,-111.733742,0,Sierra Pacific Power Co
67076,CHRYWOD1,40.318394,-111.702202,0,Sierra Pacific Power Co
67077,CHRYWOOD,40.318394,-111.702202,0,Sierra Pacific Power Co
67078,CHRYWOD2,40.318394,-111.702202,0,Sierra Pacific Power Co
64547,IMCO,40.32148,-117.040047,0, 
64188,ECHO COVE,40.321602,-117.198196,0, 
64674,SAGEHENT,40.324791,-118.271683,0, 
66436,DYNAMO,40.331173,-111.756432,0,Sierra Pacific Power Co
66437,LAKSDCT1,40.331173,-111.756432,0,Sierra Pacific Power Co
66438,LAKSDCT2,40.331173,-111.756432,0,Sierra Pacific Power Co
66439,LAKSDST1,40.331173,-111.756432,0,Sierra Pacific Power Co
65511,STEELMILL,40.331966,-111.756905,0,Sierra Pacific Power Co
67906,LAKSDCT3,40.331966,-111.756905,0,Sierra Pacific Power Co
67907,LAKSDCT4,40.331966,-111.756905,0,Sierra Pacific Power Co
67908,LAKSDST2,40.331966,-111.756905,0,Sierra Pacific Power Co
64545,IMCOTAP,40.333881,-117.07943,0, 
64087,OREANA,40.33593,-118.274261,0, 
64691,LIMERICK,40.33638,-118.272087,0, 
68009,SHORELIN,40.336658,-111.758118,0,Sierra Pacific Power Co
68010,SHORELI1,40.336658,-111.758118,0,Sierra Pacific Power Co
68011,SHORELI2,40.336658,-111.758118,0,Sierra Pacific Power Co
64351,DRES MIN,40.336781,-117.079224,0, 
64544,DRESMINT,40.336781,-117.079224,0, 
64818,PRGATORY,40.34816,-119.340492,0, 
67418,TRICITY,40.349888,-111.78949,0,Sierra Pacific Power Co
67419,TRICITY,40.349888,-111.78949,0,Sierra Pacific Power Co
67214,LEHIASH,40.355274,-111.909767,0,Sierra Pacific Power Co
67344,SARATOGA,40.355274,-111.909767,0,Sierra Pacific Power Co
67345,SARATOGA,40.355274,-111.909767,0,Sierra Pacific Power Co
67346,SARATOGT,40.355274,-111.909767,0,Sierra Pacific Power Co
67421,SARATOG2,40.355274,-111.909767,0,Sierra Pacific Power Co
64948,USGEMPIR,40.36935,-119.405182,0, 
67308,PLEASNTG,40.369629,-111.744438,0,Sierra Pacific Power Co
67309,PLEASNTG,40.369629,-111.744438,0,Sierra Pacific Power Co
67014,AMFORK,40.375198,-111.782928,0,Sierra Pacific Power Co
67015,AMFORK,40.375198,-111.782928,0,Sierra Pacific Power Co
64525,MC COY,40.37645,-117.079224,0, 
64819,AMAX TP,40.382851,-119.390427,0, 
64825,GARLIC T,40.38295,-119.398552,0, 
30020,OLIND5,40.383263,-122.382469,0,SVP
68995,CARTER_LEHI,40.392139,-111.867699,0,Sierra Pacific Power Co
66645,WALLBURG,40.400009,-111.537003,0,Sierra Pacific Power Co
67430,WALSBURG,40.400009,-111.537003,0,Sierra Pacific Power Co
67226,MANILA,40.403107,-111.753502,0,Sierra Pacific Power Co
67228,MANILA2,40.403107,-111.753502,0,Sierra Pacific Power Co
64567,CRSVLY,40.40601,-116.609322,0, 
64826,AMAX,40.41692,-119.395073,0, 
68996,BULLRIVR,40.420574,-111.867622,0,Sierra Pacific Power Co
64820,C PUNCH,40.420879,-119.334846,0, 
67125,EAGLEMTN,40.424774,-111.914368,0,Sierra Pacific Power Co
67126,EAGLEMTNE,40.424774,-111.914368,0,Sierra Pacific Power Co
67127,SPRINGCREE,40.424774,-111.914368,0,Sierra Pacific Power Co
68990,PONYEXPRSS,40.424774,-111.914368,0,Sierra Pacific Power Co
68991,PARKSIDE,40.424774,-111.914368,0,Sierra Pacific Power Co
68992,PARKSIDE1,40.424774,-111.914368,0,Sierra Pacific Power Co
68993,PARKSIDE2,40.424774,-111.914368,0,Sierra Pacific Power Co
68997,PONYEXPRSS,40.424774,-111.914368,0,Sierra Pacific Power Co
68998,PONY,40.424774,-111.914368,0,Sierra Pacific Power Co
68165,BEEFHOLL,40.429722,-111.9375,0,Sierra Pacific Power Co
65765,HILAND,40.430546,-111.791763,0,Sierra Pacific Power Co
65766,HILAND,40.430546,-111.791763,0,Sierra Pacific Power Co
65767,HILAND,40.430546,-111.791763,0,Sierra Pacific Power Co
68994,LITLFELD,40.431702,-111.852203,0,Sierra Pacific Power Co
67219,LONEPEAK,40.441109,-111.833458,0,Sierra Pacific Power Co
67416,TRAVERS,40.441109,-111.833458,0,Sierra Pacific Power Co
67417,TRAVERS,40.441109,-111.833458,0,Sierra Pacific Power Co
66723,WSTFIELD,40.448864,-111.803322,0,Sierra Pacific Power Co
66724,WSTFIELD,40.448864,-111.803322,0,Sierra Pacific Power Co
64803,RYEPATCH,40.456478,-118.268204,0, 
64385,FIRECREEK T,40.457279,-116.611366,0, 
64386,FIRECREEK,40.457279,-116.611366,0, 
64269,BANNOCK,40.461239,-117.173897,0, 
64374,PHOENIX T,40.461239,-117.173897,0, 
64821,MILLIRON,40.462421,-119.336014,0, 
65258,CAMPW,40.468395,-111.948341,0,Sierra Pacific Power Co
65259,CAMPSVC,40.468395,-111.948341,0,Sierra Pacific Power Co
65260,CAMPWIL,40.468395,-111.948341,0,Sierra Pacific Power Co
65261,CAMP,40.468395,-111.948341,0,Sierra Pacific Power Co
67060,CAMPWILL,40.468395,-111.948341,0,Sierra Pacific Power Co
67808,LIMBER,40.482227,-112.490288,0,Sierra Pacific Power Co
67934,LIMBER,40.482227,-112.490288,0,Sierra Pacific Power Co
67312,PORTROCK,40.48682,-111.908073,0,Sierra Pacific Power Co
67313,PORTROCK1,40.48682,-111.908073,0,Sierra Pacific Power Co
67315,PORTROCK2,40.48682,-111.908073,0,Sierra Pacific Power Co
67368,SOMTN,40.489468,-111.882637,0,Sierra Pacific Power Co
67369,SO,40.489468,-111.882637,0,Sierra Pacific Power Co
67380,SOUTHMT,40.489468,-111.882637,0,Sierra Pacific Power Co
68837,HL&P-JHS,40.490875,-111.407829,0,Sierra Pacific Power Co
68843,HL&P-JR1,40.490875,-111.407829,0,Sierra Pacific Power Co
68844,HL&P-JR2,40.490875,-111.407829,0,Sierra Pacific Power Co
68835,HL&P-CLY,40.497574,-111.420776,0,Sierra Pacific Power Co
68841,HL&P-CS,40.497574,-111.420776,0,Sierra Pacific Power Co
68842,HL&P-CS,40.497574,-111.420776,0,Sierra Pacific Power Co
68833,HL&PJCT1,40.499332,-111.427567,0,Sierra Pacific Power Co
67032,BANGERT1,40.50127,-111.97541,0,Sierra Pacific Power Co
67033,BANGERTR,40.50127,-111.97541,0,Sierra Pacific Power Co
67034,BANGERT2,40.50127,-111.97541,0,Sierra Pacific Power Co
65950,MIDWAY,40.502884,-111.489037,0,Sierra Pacific Power Co
65951,MIDWAY,40.502884,-111.489037,0,Sierra Pacific Power Co
67198,HEBERTAP,40.502884,-111.489037,0,Sierra Pacific Power Co
68825,HL&P-MDW,40.503029,-111.487801,0,Sierra Pacific Power Co
68829,HL&P-PLT,40.503288,-111.425163,0,Sierra Pacific Power Co
68830,HL&P-PL1,40.503288,-111.425163,0,Sierra Pacific Power Co
68831,HL&P-PL2,40.503288,-111.425163,0,Sierra Pacific Power Co
68832,HL&P-PL3,40.503288,-111.425163,0,Sierra Pacific Power Co
68839,HL&P-HS,40.505493,-111.422623,0,Sierra Pacific Power Co
68827,HL&P-PRS,40.506634,-111.452019,0,Sierra Pacific Power Co
64479,STANDARD,40.507469,-118.246902,0, 
67497,HERRIMTP,40.508282,-112.042152,0,Sierra Pacific Power Co
67498,HERRIM1,40.508282,-112.042152,0,Sierra Pacific Power Co
67557,HERRIMAN,40.508282,-112.042152,0,Sierra Pacific Power Co
67558,HERRIM2,40.508282,-112.042152,0,Sierra Pacific Power Co
65085,ASHLEY,40.508579,-109.575684,0,Sierra Pacific Power Co
65086,ASHLEY,40.508579,-109.575684,0,Sierra Pacific Power Co
65087,NAPLES,40.508579,-109.575684,0,Sierra Pacific Power Co
64375,PHOENIX,40.513111,-117.137627,0, 
67804,AEMNC&1C,40.513153,-110.061066,0,Sierra Pacific Power Co
67904,AEMNC&1D,40.513153,-110.061066,0,Sierra Pacific Power Co
65030,INTNLSWR,40.515327,-112.296326,0,Sierra Pacific Power Co
66560,TOOELE,40.515327,-112.296326,0,Sierra Pacific Power Co
66561,TOOELE,40.515327,-112.296326,0,Sierra Pacific Power Co
68135,TOOELETP,40.515327,-112.296326,0,Sierra Pacific Power Co
64822,Q MICRO,40.518909,-119.33725,0, 
67383,DRAPER,40.527214,-111.905579,0,Sierra Pacific Power Co
67384,DRAPER1,40.527214,-111.905579,0,Sierra Pacific Power Co
67385,DRAPER2,40.527214,-111.905579,0,Sierra Pacific Power Co
65473,DUMAS1,40.528721,-111.864471,0,Sierra Pacific Power Co
65474,DUMAS2,40.528721,-111.864471,0,Sierra Pacific Power Co
65475,DUMAS,40.528721,-111.864471,0,Sierra Pacific Power Co
64168,STARPEAK,40.532902,-118.271919,0, 
67391,SUNRSPP,40.537476,-112.018379,0,Sierra Pacific Power Co
67392,SUNRISE1,40.537476,-112.018379,0,Sierra Pacific Power Co
67393,SUNRISE2,40.537476,-112.018379,0,Sierra Pacific Power Co
65013,118TH,40.539326,-111.896469,0,Sierra Pacific Power Co
65016,118THSO1,40.539326,-111.896469,0,Sierra Pacific Power Co
66455,KCCBINGH,40.544594,-111.959709,0,Sierra Pacific Power Co
66460,KCCBINGH,40.544594,-111.959709,0,Sierra Pacific Power Co
64149,BEOWAWE,40.55537,-116.617073,0, 
65012,106TH,40.556038,-111.900963,0,Sierra Pacific Power Co
67001,106THSO,40.556038,-111.900963,0,Sierra Pacific Power Co
67374,SOJORDAN,40.556046,-111.938156,0,Sierra Pacific Power Co
67375,SOJORDN1,40.556046,-111.938156,0,Sierra Pacific Power Co
67376,SOJORDN2,40.556046,-111.938156,0,Sierra Pacific Power Co
67377,SOJORDTP,40.556046,-111.938156,0,Sierra Pacific Power Co
65454,DIMPDEL,40.557453,-111.836639,0,Sierra Pacific Power Co
67114,DIMPL1,40.557453,-111.836639,0,Sierra Pacific Power Co
67115,DIMPL2,40.557453,-111.836639,0,Sierra Pacific Power Co
67298,PINECNYN,40.559582,-112.273758,0,Sierra Pacific Power Co
67299,PINECYN1,40.559582,-112.273758,0,Sierra Pacific Power Co
67300,PINECYN2,40.559582,-112.273758,0,Sierra Pacific Power Co
64152,CRSVLYTP,40.564411,-116.651863,0, 
66133,OQUIRRH,40.565315,-112.028511,0,Sierra Pacific Power Co
66135,OQUIRRH,40.565315,-112.028511,0,Sierra Pacific Power Co
66136,OQUIRRH,40.565315,-112.028511,0,Sierra Pacific Power Co
67207,BOEING,40.565315,-112.028511,0,Sierra Pacific Power Co
67208,BOEING,40.565315,-112.028511,0,Sierra Pacific Power Co
67276,OQUIRRH2,40.565315,-112.028511,0,Sierra Pacific Power Co
67277,OQUIRRH3,40.565315,-112.028511,0,Sierra Pacific Power Co
67941,EBAYNT,40.565315,-112.028511,0,Sierra Pacific Power Co
67942,EBAYN,40.565315,-112.028511,0,Sierra Pacific Power Co
67951,ORACLETP,40.565315,-112.028511,0,Sierra Pacific Power Co
67953,ORACLE,40.565315,-112.028511,0,Sierra Pacific Power Co
67999,EBAYS,40.565315,-112.028511,0,Sierra Pacific Power Co
68018,EBAY,40.565315,-112.028511,0,Sierra Pacific Power Co
68042,EBAYN,40.565315,-112.028511,0,Sierra Pacific Power Co
65110,BARNEY,40.574287,-112.110901,0,Sierra Pacific Power Co
65115,BARNEY,40.574287,-112.110901,0,Sierra Pacific Power Co
66595,UPP,40.574287,-112.110901,0,Sierra Pacific Power Co
66600,UPP,40.574287,-112.110901,0,Sierra Pacific Power Co
66603,UPSTAP,40.574287,-112.110901,0,Sierra Pacific Power Co
66620,UPPG4,40.574287,-112.110901,0,Sierra Pacific Power Co
67340,SANDYPP,40.579411,-111.898659,0,Sierra Pacific Power Co
67341,SANDY1,40.579411,-111.898659,0,Sierra Pacific Power Co
67342,SANDY2,40.579411,-111.898659,0,Sierra Pacific Power Co
67343,SANDYTAP,40.579411,-111.898659,0,Sierra Pacific Power Co
64824,US GYPSM,40.579559,-119.340919,0, 
67316,QUARRY,40.580769,-111.815933,0,Sierra Pacific Power Co
67317,QUARRY1,40.580769,-111.815933,0,Sierra Pacific Power Co
67318,QUARRY2,40.580769,-111.815933,0,Sierra Pacific Power Co
67319,QUARRYTP,40.580769,-111.815933,0,Sierra Pacific Power Co
64151,REESE RV,40.581039,-116.879517,0, 
64842,RSRV REG,40.581039,-116.879517,0, 
64566,MULE CY WELL,40.581211,-116.581879,0, 
64943,EMPIRE SS,40.58147,-119.346298,0, 
64565,MULE CY ADMN,40.582409,-116.653427,0, 
64747,PEGASUS,40.584301,-118.257339,0, 
67135,FAIRCHLD,40.584732,-111.971909,0,Sierra Pacific Power Co
65345,GRINDING,40.584835,-112.099205,0,Sierra Pacific Power Co
67157,GRIND1,40.584835,-112.099205,0,Sierra Pacific Power Co
67158,GRIND2,40.584835,-112.099205,0,Sierra Pacific Power Co
67159,GRIND3,40.584835,-112.099205,0,Sierra Pacific Power Co
67199,JORDANEL,40.588375,-111.427376,0,Sierra Pacific Power Co
67200,JORDANEL,40.588375,-111.427376,0,Sierra Pacific Power Co
66080,NINETYS,40.589478,-111.916023,0,Sierra Pacific Power Co
66085,NINETY,40.589478,-111.916023,0,Sierra Pacific Power Co
66086,NINETY,40.589478,-111.916023,0,Sierra Pacific Power Co
67010,90TH6,40.589478,-111.916023,0,Sierra Pacific Power Co
64805,HUMHOUSE,40.593521,-118.242889,0, 
67099,COPPERHL,40.594627,-112.059128,0,Sierra Pacific Power Co
67100,COPPRHL1,40.594627,-112.059128,0,Sierra Pacific Power Co
64524,COPR BSN,40.59745,-117.034477,0, 
65780,HOGGARD,40.609325,-112.02951,0,Sierra Pacific Power Co
67188,HOGGRD1,40.609325,-112.02951,0,Sierra Pacific Power Co
67189,HOGGRD2,40.609325,-112.02951,0,Sierra Pacific Power Co
66660,WESTJOR,40.613018,-111.955872,0,Sierra Pacific Power Co
67424,WJORD,40.613018,-111.955872,0,Sierra Pacific Power Co
67110,SOPARKTP,40.615086,-111.921295,0,Sierra Pacific Power Co
67171,SOPARKTE,40.615086,-111.921295,0,Sierra Pacific Power Co
67864,SOPARK,40.615086,-111.921295,0,Sierra Pacific Power Co
67865,SOPARK,40.615086,-111.921295,0,Sierra Pacific Power Co
67073,CHAPHILL,40.619217,-111.861206,0,Sierra Pacific Power Co
67074,CHAPHILL,40.619217,-111.861206,0,Sierra Pacific Power Co
67201,JORDNPRK,40.622284,-111.92305,0,Sierra Pacific Power Co
67202,JORDPRK1,40.622284,-111.92305,0,Sierra Pacific Power Co
67203,JORDPRK2,40.622284,-111.92305,0,Sierra Pacific Power Co
65001,70THSO,40.623325,-111.966667,0,Sierra Pacific Power Co
65002,70TH,40.623325,-111.966667,0,Sierra Pacific Power Co
65240,BUTVILLE,40.624283,-111.822655,0,Sierra Pacific Power Co
65241,BUTVILLE,40.624283,-111.822655,0,Sierra Pacific Power Co
67047,BTLRV#2,40.624283,-111.822655,0,Sierra Pacific Power Co
67048,BTLRV#4,40.624283,-111.822655,0,Sierra Pacific Power Co
67195,STANSBURY,40.624397,-112.287224,0,Sierra Pacific Power Co
67196,STANSBURY,40.624397,-112.287224,0,Sierra Pacific Power Co
68977,FPM,40.633259,-111.882507,0,Sierra Pacific Power Co
68978,FPM12-1,40.633259,-111.882507,0,Sierra Pacific Power Co
68979,FPM12-2,40.633259,-111.882507,0,Sierra Pacific Power Co
65750,HAMMER,40.634804,-111.855156,0,Sierra Pacific Power Co
67174,HAMMR1,40.634804,-111.855156,0,Sierra Pacific Power Co
67175,HAMMR2,40.634804,-111.855156,0,Sierra Pacific Power Co
68980,VINEST,40.645668,-111.868599,0,Sierra Pacific Power Co
68981,VS12,40.645668,-111.868599,0,Sierra Pacific Power Co
66285,RIDINGR,40.646938,-111.915962,0,Sierra Pacific Power Co
64007,BATLEMT,40.64822,-116.945038,0, 
68975,MRD1,40.648811,-111.916031,0,Sierra Pacific Power Co
68976,MRD2,40.648811,-111.916031,0,Sierra Pacific Power Co
64526,IM SWACO,40.649979,-116.94239,0, 
65876,KEARNS,40.652126,-112.002335,0,Sierra Pacific Power Co
67209,KRNS1,40.652126,-112.002335,0,Sierra Pacific Power Co
67210,KRNS2,40.652126,-112.002335,0,Sierra Pacific Power Co
66500,TAYLORSV,40.655415,-111.95871,0,Sierra Pacific Power Co
66501,TAYLORSV,40.655415,-111.95871,0,Sierra Pacific Power Co
67405,TAYLRV3,40.655415,-111.95871,0,Sierra Pacific Power Co
67406,TAYLRV4,40.655415,-111.95871,0,Sierra Pacific Power Co
68068,SLCCTP,40.655415,-111.95871,0,Sierra Pacific Power Co
68982,GVIEW,40.656551,-111.897057,0,Sierra Pacific Power Co
68983,GDV12,40.656551,-111.897057,0,Sierra Pacific Power Co
64062,IMLAY,40.663731,-118.183853,0, 
68984,MCS,40.66576,-111.894653,0,Sierra Pacific Power Co
68985,MCS12-1,40.66576,-111.894653,0,Sierra Pacific Power Co
68986,MCS12-2,40.66576,-111.894653,0,Sierra Pacific Power Co
68987,MCS12-3,40.66576,-111.894653,0,Sierra Pacific Power Co
68988,MURPLT,40.66576,-111.894653,0,Sierra Pacific Power Co
66642,WESTVAL,40.667351,-112.030045,0,Sierra Pacific Power Co
66801,WESTVALLEY1,40.667351,-112.030045,0,Sierra Pacific Power Co
66802,WESTVALLEY2,40.667351,-112.030045,0,Sierra Pacific Power Co
66803,WESTVALLEY3,40.667351,-112.030045,0,Sierra Pacific Power Co
66804,WESTVALLEY4,40.667351,-112.030045,0,Sierra Pacific Power Co
66805,WESTVALLEY5,40.667351,-112.030045,0,Sierra Pacific Power Co
67451,WSTVLY,40.667351,-112.030045,0,Sierra Pacific Power Co
68188,MTNVIEW,40.667351,-112.030045,0,Sierra Pacific Power Co
65937,MEADOWBR,40.673382,-111.924728,0,Sierra Pacific Power Co
67236,MEADOWB,40.673382,-111.924728,0,Sierra Pacific Power Co
64235,SETTY,40.68375,-116.901413,0, 
66360,SILVRCR,40.686943,-111.460655,0,Sierra Pacific Power Co
66361,SILVR,40.686943,-111.460655,0,Sierra Pacific Power Co
67358,SILVRCR,40.686943,-111.460655,0,Sierra Pacific Power Co
65365,COTTONWD,40.688576,-111.860313,0,Sierra Pacific Power Co
65366,COTTONWD,40.688576,-111.860313,0,Sierra Pacific Power Co
67101,COTT#6,40.688576,-111.860313,0,Sierra Pacific Power Co
67102,COTT#2,40.688576,-111.860313,0,Sierra Pacific Power Co
67194,JENSENSW,40.691437,-112.251839,0,Sierra Pacific Power Co
67314,PRAXAIR,40.691437,-112.251839,0,Sierra Pacific Power Co
67998,JNSWTTP,40.691437,-112.251839,0,Sierra Pacific Power Co
67062,CARLISL1,40.694515,-111.919342,0,Sierra Pacific Power Co
67064,CARLISLE,40.694515,-111.919342,0,Sierra Pacific Power Co
67420,UNDRGRND,40.694515,-111.919342,0,Sierra Pacific Power Co
65455,DECKLAKE,40.706142,-111.951332,0,Sierra Pacific Power Co
67111,DECKLK1,40.706142,-111.951332,0,Sierra Pacific Power Co
67112,DECKLK2,40.706142,-111.951332,0,Sierra Pacific Power Co
65945,MIDVALLY,40.706997,-111.928421,0,Sierra Pacific Power Co
65946,MIDVALLY,40.706997,-111.928421,0,Sierra Pacific Power Co
66190,PARKWAY,40.707378,-111.933617,0,Sierra Pacific Power Co
67289,PARKWY1,40.707378,-111.933617,0,Sierra Pacific Power Co
67290,PARKWY2,40.707378,-111.933617,0,Sierra Pacific Power Co
64846,HALLIBURTON,40.710659,-116.526573,0, 
66387,SNYDERVL,40.71339,-111.549751,0,Sierra Pacific Power Co
67365,SNYDRVL1,40.71339,-111.549751,0,Sierra Pacific Power Co
67648,SNYDRVL2,40.71339,-111.549751,0,Sierra Pacific Power Co
65885,LAKEPARK,40.716534,-112.028412,0,Sierra Pacific Power Co
67215,LKPRK1,40.716534,-112.028412,0,Sierra Pacific Power Co
67216,LKPRK2,40.716534,-112.028412,0,Sierra Pacific Power Co
67367,SOEAST,40.719112,-111.857407,0,Sierra Pacific Power Co
67372,SOEAST2,40.719112,-111.857407,0,Sierra Pacific Power Co
67373,SOEAST1,40.719112,-111.857407,0,Sierra Pacific Power Co
67222,MAGNA,40.719593,-112.08091,0,Sierra Pacific Power Co
67223,MAGNA1,40.719593,-112.08091,0,Sierra Pacific Power Co
67225,MALAD12,40.719593,-112.08091,0,Sierra Pacific Power Co
66290,RIDGLAND,40.72237,-111.98745,0,Sierra Pacific Power Co
67322,RIDG1,40.72237,-111.98745,0,Sierra Pacific Power Co
67323,RIDG2,40.72237,-111.98745,0,Sierra Pacific Power Co
64802,DUNGLEN,40.723099,-118.080299,0, 
64169,CARLIN,40.72657,-116.116226,0, 
65310,CENTENAL,40.733013,-111.990082,0,Sierra Pacific Power Co
67069,CENTENL1,40.733013,-111.990082,0,Sierra Pacific Power Co
67070,CENTENL2,40.733013,-111.990082,0,Sierra Pacific Power Co
67867,DECADE,40.734241,-111.968964,0,Sierra Pacific Power Co
67868,DECADE1,40.734241,-111.968964,0,Sierra Pacific Power Co
67869,DECADE2,40.734241,-111.968964,0,Sierra Pacific Power Co
60835,TECOMA#,40.737301,-114.041199,0, 
60839,W WENDOV,40.7374,-114.076698,0, 
67453,FORTDSTP,40.738762,-111.838295,0,Sierra Pacific Power Co
67504,FORTDGLS,40.738762,-111.838295,0,Sierra Pacific Power Co
67505,FORTDGLS,40.738762,-111.838295,0,Sierra Pacific Power Co
67510,EMIGTAP,40.738762,-111.838295,0,Sierra Pacific Power Co
64850,NEWMONT,40.7477,-116.530273,0, 
64762,T LAZY S,40.74876,-116.497704,0, 
65790,HORSSHOE,40.74894,-112.65258,0,Sierra Pacific Power Co
65791,HORSSHOE,40.74894,-112.65258,0,Sierra Pacific Power Co
65930,MCCELAND,40.750675,-111.861046,0,Sierra Pacific Power Co
65931,MCCELAND,40.750675,-111.861046,0,Sierra Pacific Power Co
67233,MCCLL4,40.750675,-111.861046,0,Sierra Pacific Power Co
64195,MARIGOLD,40.751732,-117.149277,0, 
66012,MORTCRT,40.753483,-111.88446,0,Sierra Pacific Power Co
67258,MORT1,40.753483,-111.88446,0,Sierra Pacific Power Co
68060,MORT2,40.753483,-111.88446,0,Sierra Pacific Power Co
65867,AIRLIQUID,40.757912,-112.007065,0,Sierra Pacific Power Co
66510,TERMINAL,40.757912,-112.007065,0,Sierra Pacific Power Co
66520,TERMINAL,40.757912,-112.007065,0,Sierra Pacific Power Co
66525,TERMINAL,40.757912,-112.007065,0,Sierra Pacific Power Co
67486,TERM2,40.757912,-112.007065,0,Sierra Pacific Power Co
67506,UNIVWTP,40.759827,-111.847313,0,Sierra Pacific Power Co
67507,UNIVRSTY,40.759827,-111.847313,0,Sierra Pacific Power Co
67509,UNIVETP,40.759827,-111.847313,0,Sierra Pacific Power Co
65000,5THWEST,40.766083,-111.905083,0,Sierra Pacific Power Co
67139,FIFTH1,40.766083,-111.905083,0,Sierra Pacific Power Co
67140,FIFTH2,40.766083,-111.905083,0,Sierra Pacific Power Co
67524,THIRDW,40.766228,-111.901932,0,Sierra Pacific Power Co
67526,THIRDW1,40.766228,-111.901932,0,Sierra Pacific Power Co
67527,THIRDW2,40.766228,-111.901932,0,Sierra Pacific Power Co
65590,GADSBY,40.767887,-111.930519,0,Sierra Pacific Power Co
65595,GADSBY,40.767887,-111.930519,0,Sierra Pacific Power Co
65600,GADSBY1,40.767887,-111.930519,0,Sierra Pacific Power Co
65605,GADSBY2,40.767887,-111.930519,0,Sierra Pacific Power Co
65610,GADSBY3,40.767887,-111.930519,0,Sierra Pacific Power Co
65611,GADSBYGT,40.767887,-111.930519,0,Sierra Pacific Power Co
65612,GADSBY4,40.767887,-111.930519,0,Sierra Pacific Power Co
65613,GADSBY5,40.767887,-111.930519,0,Sierra Pacific Power Co
65614,GADSBY6,40.767887,-111.930519,0,Sierra Pacific Power Co
67146,GADSBY2,40.767887,-111.930519,0,Sierra Pacific Power Co
66140,ORANGET,40.768044,-111.944199,0,Sierra Pacific Power Co
65865,JORDAN,40.769024,-111.925018,0,Sierra Pacific Power Co
65866,JORDAN,40.769024,-111.925018,0,Sierra Pacific Power Co
67269,BECKSTREET,40.769024,-111.925018,0,Sierra Pacific Power Co
67320,BECKTAP,40.769024,-111.925018,0,Sierra Pacific Power Co
68020,TESORO,40.769024,-111.925018,0,Sierra Pacific Power Co
68050,JORDAN2,40.769024,-111.925018,0,Sierra Pacific Power Co
64806,TUNG TAP,40.77129,-118.124786,0, 
64809,TUNGSTEN,40.772461,-118.125488,0, 
64841,UTUNGSTEN,40.780769,-118.130119,0, 
64843,UTAH INT,40.781898,-118.134552,0, 
65740,GROW,40.783894,-112.005295,0,Sierra Pacific Power Co
66601,PRISONB,40.783894,-112.005295,0,Sierra Pacific Power Co
66602,PRISON,40.783894,-112.005295,0,Sierra Pacific Power Co
66604,PRISONA,40.783894,-112.005295,0,Sierra Pacific Power Co
66605,PRISON,40.783894,-112.005295,0,Sierra Pacific Power Co
66606,UPS,40.783894,-112.005295,0,Sierra Pacific Power Co
67165,GROW1,40.783894,-112.005295,0,Sierra Pacific Power Co
67166,GROW2,40.783894,-112.005295,0,Sierra Pacific Power Co
64177,GOLDQUAR,40.784771,-116.186493,0, 
640009,WREC MILL 2,40.784771,-116.186493,0, 
640010,WREC MILL 5,40.784771,-116.186493,0, 
64070,MAGGIECR,40.787842,-116.170731,0, 
64187,STONEHSE,40.808949,-117.228378,0, 
64635,117F,40.808949,-117.228378,0, 
64636,120G,40.808949,-117.228378,0, 
64043,FALCON_S,40.816101,-116.495506,0, 
64186,LONETRE,40.819649,-117.230873,0, 
64462,LASTCHAN,40.84034,-115.737244,0, 
65390,CUDAHY,40.842934,-111.94516,0,Sierra Pacific Power Co
67109,CUDAHY,40.842934,-111.94516,0,Sierra Pacific Power Co
64578,SANDDUNE1,40.851429,-116.464256,0, 
64001,ADOBE,40.85334,-115.799454,0, 
64570,DEETAP,40.855019,-116.498642,0, 
66202,SKYPARK,40.862099,-111.909485,0,Sierra Pacific Power Co
66203,SKYPARK,40.862099,-111.909485,0,Sierra Pacific Power Co
66204,ONION,40.862099,-111.909485,0,Sierra Pacific Power Co
64580,SANDDUNE2,40.863659,-116.43866,0, 
64573,SANDDUNET1,40.86858,-116.463867,0, 
68812,BNTF-SW,40.871407,-111.886993,0,Sierra Pacific Power Co
64579,SANDDUNET2,40.87487,-116.448624,0, 
64041,EIGHTMIL,40.878071,-115.853783,0, 
64457,EIGHT MILE2,40.878071,-115.853783,0, 
64130,N_VALMY,40.878502,-117.152328,0, 
65020,ROWLEY,40.879734,-112.731781,0,Sierra Pacific Power Co
65021,MAGCORP,40.879734,-112.731781,0,Sierra Pacific Power Co
65022,MAGCORP3,40.879734,-112.731781,0,Sierra Pacific Power Co
67559,ATI,40.879734,-112.731781,0,Sierra Pacific Power Co
67560,ATI,40.879734,-112.731781,0,Sierra Pacific Power Co
67561,CRANRFLT,40.879734,-112.731781,0,Sierra Pacific Power Co
67562,CRANRFLT,40.879734,-112.731781,0,Sierra Pacific Power Co
64328,LEWIS,40.88192,-118.676949,0, 
64483,LEWIS,40.88192,-118.676949,0, 
64481,ALLIED,40.88245,-118.696899,0, 
64482,ALLIED T,40.88245,-118.696899,0, 
